"var","year","mean","lci","uci","prov","zone","Description_En","Description_Fr"
"SUTODU",2018,647,555,731,"PE",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2019,626,533,717,"PE",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1976,34202,33170,35223,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1977,37554,36591,38555,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1978,36487,35521,37449,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1979,35102,34109,36042,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1980,37585,36569,38563,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1981,36155,35086,37188,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1982,36222,35210,37255,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1983,33033,32161,33913,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1984,32156,31264,32999,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1985,30649,29803,31481,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1986,31042,30268,31858,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1987,28364,27611,29144,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1988,28283,27547,29003,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1989,26064,25358,26771,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1990,25018,24315,25694,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1991,23313,22577,23986,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1992,21427,20813,22009,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1993,21278,20711,21860,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1994,21364,20789,21945,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1995,17879,17364,18386,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1996,16736,16262,17199,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1997,14422,14023,14828,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1998,14006,13615,14411,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1999,13497,13101,13881,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2000,13150,12752,13540,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2001,12252,11841,12662,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2002,11379,11004,11747,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2003,10954,10586,11333,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2004,10779,10416,11135,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2005,10800,10424,11165,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2006,10749,10372,11123,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2007,10023,9646,10387,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2008,10859,10472,11266,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2009,10336,9934,10734,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2010,10257,9869,10638,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2011,10285,9889,10690,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2012,10450,10021,10883,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2013,10277,9844,10714,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2014,10543,10096,10985,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2015,10380,9960,10819,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2016,9834,9407,10259,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2017,9531,9093,9949,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2018,8892,8456,9348,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2019,8645,8173,9134,"PQ",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1976,8973,8527,9428,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1977,9927,9510,10355,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1978,10125,9690,10551,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1979,9845,9425,10269,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1980,10507,10049,10962,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1981,9918,9453,10377,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1982,9740,9292,10161,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1983,9284,8883,9673,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1984,9555,9177,9943,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1985,8831,8479,9179,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1986,8430,8108,8779,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1987,8335,7983,8676,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1988,7556,7203,7899,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1989,7904,7578,8227,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1990,8437,8109,8763,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1991,8088,7785,8394,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1992,7671,7372,7963,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1993,7447,7162,7729,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1994,7351,7068,7632,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1995,5987,5748,6227,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1996,5600,5366,5833,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1997,4969,4758,5169,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1998,4528,4347,4721,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1999,4501,4310,4695,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2000,4443,4250,4639,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2001,4323,4118,4531,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2002,3870,3698,4036,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2003,3788,3618,3960,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2004,3559,3390,3732,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2005,3264,3080,3442,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2006,3046,2878,3213,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2007,3426,3229,3623,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2008,3450,3236,3656,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2009,3401,3196,3606,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2010,3421,3215,3637,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2011,3337,3131,3546,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2012,3381,3162,3605,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2013,3597,3369,3832,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2014,3524,3297,3754,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2015,3483,3260,3716,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2016,3195,2976,3415,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2017,3233,3005,3463,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2018,3001,2780,3230,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2019,3026,2764,3288,"PQ",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1976,19958,19054,20919,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1977,16121,15353,16898,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1978,14804,14065,15522,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1979,13289,12593,13972,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1980,12520,11817,13195,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1981,9931,9335,10530,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1982,10435,9764,11102,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1983,11456,10800,12100,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1984,8516,7924,9097,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1985,8604,8058,9157,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1986,8577,8077,9098,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1987,6964,6495,7433,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1988,4697,4344,5063,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1989,4566,4224,4915,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1990,4341,4031,4655,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1991,4499,4170,4822,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1992,4474,4160,4783,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1993,4242,3960,4536,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1994,5321,5030,5608,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1995,5078,4794,5363,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1996,5538,5260,5814,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1997,5336,5086,5590,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1998,5333,5062,5592,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1999,5600,5332,5867,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2000,5306,5026,5579,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2001,3625,3373,3862,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2002,3769,3542,3997,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2003,4082,3842,4313,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2004,4563,4306,4808,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2005,4249,3991,4490,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2006,4922,4665,5174,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2007,4489,4232,4739,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2008,4213,3956,4467,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2009,3836,3558,4105,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2010,4364,4103,4630,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2011,4682,4426,4933,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2012,5526,5232,5807,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2013,6333,6014,6662,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2014,6145,5815,6479,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2015,5743,5432,6050,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2016,5552,5243,5869,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2017,5225,4888,5548,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2018,5111,4778,5439,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",2019,4977,4638,5299,"SK",1,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1976,8800,8409,9183,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1977,9305,8924,9682,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1978,8649,8281,8989,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1979,8718,8349,9074,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1980,7908,7567,8253,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1981,5605,5275,5923,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1982,7128,6784,7479,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1983,5855,5492,6204,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1984,5112,4782,5418,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1985,4327,4030,4613,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1986,4716,4401,5014,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
"SUTODU",1987,4381,4081,4671,"SK",2,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)"
